case_id,t1_mean,t1_std,t1_min,t1_max,t1_median,t1_skew,t1_kurtosis,t1_p10,t1_p25,t1_p75,t1_p90,t1_contrast,t1_energy,t1_homogeneity,t1_correlation,t1_volume,t1ce_mean,t1ce_std,t1ce_min,t1ce_max,t1ce_median,t1ce_skew,t1ce_kurtosis,t1ce_p10,t1ce_p25,t1ce_p75,t1ce_p90,t1ce_contrast,t1ce_energy,t1ce_homogeneity,t1ce_correlation,t1ce_volume,t2_mean,t2_std,t2_min,t2_max,t2_median,t2_skew,t2_kurtosis,t2_p10,t2_p25,t2_p75,t2_p90,t2_contrast,t2_energy,t2_homogeneity,t2_correlation,t2_volume,flair_mean,flair_std,flair_min,flair_max,flair_median,flair_skew,flair_kurtosis,flair_p10,flair_p25,flair_p75,flair_p90,flair_contrast,flair_energy,flair_homogeneity,flair_correlation,flair_volume
BraTS20_Training_158,2.13021183013916,0.2299814224243164,1.1277754306793213,2.8964669704437256,2.136970043182373,-0.13257058830357638,-0.36106980171791214,1.835252046585083,1.970504879951477,2.2930309772491455,2.438687801361084,4.381906897715453,0.012865087017416954,0.5676408880026245,0.8649625391106944,384.0,2.15657901763916,0.1951548159122467,1.0596847534179688,3.8946917057037354,2.157860517501831,0.4640642144800986,3.0064561833607533,1.9164175987243652,2.0332448482513428,2.2746877670288086,2.3837263584136963,2.2106856605241774,0.03823545575141907,0.6565281496632281,0.7615614142583719,384.0,2.473557472229004,0.5813940763473511,1.3165844678878784,6.961719989776611,2.3332440853118896,2.0570370818458636,7.6381209844021924,1.9230129718780518,2.092456102371216,2.6899666786193848,3.225050687789917,1.9502779597660265,0.03398393467068672,0.6557323359368583,0.905234203164882,384.0,3.592578649520874,0.789868950843811,1.8212661743164062,8.759456634521484,3.326169490814209,1.717142450037219,4.222181315873499,2.915741205215454,3.052550792694092,3.932039737701416,4.733351707458496,2.116696667379074,0.036024756729602814,0.6394941798881644,0.9156388329910855,384.0
BraTS20_Training_159,2.568436861038208,0.327465295791626,1.101935625076294,3.483201503753662,2.5547263622283936,-0.21003538737012928,-0.05860467541316128,2.1724131107330322,2.3581080436706543,2.8059606552124023,3.013502359390259,8.39945961497142,0.013514114543795586,0.5649676632647972,0.7718838261458547,4349.0,2.71567964553833,0.3217683434486389,1.0409371852874756,4.565657138824463,2.726320505142212,-0.027062184673064357,0.4977224282389736,2.3049747943878174,2.483236312866211,2.945096254348755,3.107152223587036,2.6203085655579343,0.025610245764255524,0.6384604008041762,0.8388368886087225,4349.0,2.4469127655029297,0.4200669825077057,1.3436245918273926,4.422939300537109,2.4451680183410645,0.48769794619470774,0.4470684089579211,1.894396424293518,2.136402130126953,2.7122089862823486,2.9375245571136475,11.180984565784456,0.010922660119831562,0.5110526528253927,0.6895846782106952,4349.0,3.540053367614746,0.44345036149024963,1.2654390335083008,5.309061527252197,3.5213546752929688,-0.0313808607785949,0.2691799818446814,3.0105812549591064,3.2021212577819824,3.861870050430298,4.095974445343018,5.16620959044667,0.0142412343993783,0.5260029950563102,0.7775020374641315,4349.0
BraTS20_Training_160,2.339914560317993,0.3936605155467987,0.4897531569004059,4.774033546447754,2.32757830619812,0.25811788881011927,0.7286548326487057,1.8502211570739746,2.0650317668914795,2.613992691040039,2.8049354553222656,1.3453849856696252,0.034578222781419754,0.7254288605963989,0.9178332504899974,48610.0,2.512274980545044,0.41324305534362793,0.5369022488594055,6.946689605712891,2.4939522743225098,0.7883466739471118,3.6585789498345385,2.027132987976074,2.2874743938446045,2.700429916381836,2.987703323364258,1.3263412412652542,0.06547903269529343,0.7368572591190405,0.8375799249337776,48610.0,3.7680420875549316,1.11811363697052,0.3899770975112915,8.279838562011719,3.930058240890503,-0.19335890554687118,-1.0082217271286311,2.13177227973938,2.79082989692688,4.683267116546631,5.154022216796875,2.4549451887896794,0.018953809514641762,0.6757253396747351,0.9368370620121411,48610.0,4.163214206695557,1.1186846494674683,-0.12641680240631104,12.03408145904541,4.275482177734375,0.4023251027649954,0.9107423906304564,2.7277824878692627,3.2101824283599854,4.8985819816589355,5.4010820388793945,1.0778336748171569,0.0420742928981781,0.7369429027886703,0.9342566484978336,48610.0
BraTS20_Training_161,2.581660032272339,0.37457582354545593,1.4032397270202637,5.439180374145508,2.550271511077881,0.9450068009820971,2.946916334803176,2.152128219604492,2.308541774749756,2.810960531234741,3.028991460800171,1.5711151618870645,0.03641875088214874,0.7217634295675827,0.90589017250979,7587.0,2.5821821689605713,0.6156408786773682,1.1162018775939941,5.761891841888428,2.4912784099578857,1.0307186694399098,1.3499118254658162,1.919540524482727,2.140886068344116,2.866454601287842,3.4279370307922363,5.286747475360244,0.016575057059526443,0.5706623612929524,0.8441235507854465,7587.0,3.199007749557495,0.8403245806694031,0.8161882162094116,6.618551254272461,3.0454623699188232,0.7103383196854893,-0.0937565866070198,2.2251102924346924,2.553251028060913,3.7056504487991333,4.485635757446289,3.574759221126442,0.01387325581163168,0.5928510467614624,0.9116943828523529,7587.0,3.5094006061553955,0.6641532778739929,0.48918285965919495,8.347128868103027,3.3984222412109375,1.39943995443609,3.9884847596505058,2.813575267791748,3.048513889312744,3.828310012817383,4.318181991577148,1.912133264948352,0.034448668360710144,0.6620933508790264,0.8624762718929816,7587.0
BraTS20_Training_162,2.4872114658355713,0.2919079065322876,1.1320953369140625,3.4351818561553955,2.479400873184204,-0.3232330769354945,0.5892564528396496,2.1339378356933594,2.3181848526000977,2.6751632690429688,2.8709256649017334,4.2284141057698434,0.014674555510282516,0.5711385768782754,0.8636831866653762,7137.0,2.8151180744171143,0.7285709977149963,1.2448711395263672,6.55150032043457,2.579820156097412,1.3397626742229696,1.0954648070369517,2.1486563682556152,2.322780132293701,3.0773165225982666,4.022560119628906,2.4892617779405555,0.0365028902888298,0.673148609673545,0.9316126776387766,7137.0,2.9902772903442383,0.7119242548942566,0.994890570640564,5.889334201812744,2.881204128265381,0.725973183300312,0.39613340223183435,2.1499459743499756,2.4740262031555176,3.4047183990478516,3.994710683822632,4.0820762693547294,0.012601685710251331,0.5755904710313698,0.9001694224912331,7137.0,4.105997085571289,0.9904054999351501,0.7341620922088623,7.045896053314209,3.9310145378112793,0.5451330809504438,-0.2800389012383784,2.9883530139923096,3.377713203430176,4.730227947235107,5.611411094665527,4.053779581337949,0.010602166876196861,0.5545469565983658,0.9149507228606312,7137.0
BraTS20_Training_163,2.4163818359375,0.3237788677215576,1.2222464084625244,3.426116466522217,2.4346907138824463,-0.16864835652894714,-0.5563753061551924,1.9547648429870605,2.188413143157959,2.6557092666625977,2.819894552230835,2.90659322470583,0.01340872049331665,0.6139410077433218,0.9303093802644181,25394.0,2.7158172130584717,0.7166027426719666,1.2418144941329956,6.896103858947754,2.554328203201294,1.4320226398299543,2.531491016661022,1.9854059219360352,2.2598860263824463,2.963552951812744,3.717125415802002,2.8016853539093063,0.03144168108701706,0.6760813099047224,0.9097600395635398,25394.0,3.6869704723358154,1.0377250909805298,1.187116026878357,7.007750034332275,3.691824436187744,0.11948262061554633,-0.6827428520766823,2.2707133293151855,2.8806068897247314,4.431986331939697,5.089250564575195,5.046289152690861,0.009015307761728764,0.5715287128943843,0.9175849249951514,25394.0,4.483170032501221,1.0222556591033936,1.3381249904632568,7.662296295166016,4.500210285186768,0.11788310699565462,-0.2542016582301545,3.045410633087158,3.8148913383483887,5.1133904457092285,5.810732364654541,5.357931992905378,0.010512461885809898,0.5558326756940364,0.893207488144829,25394.0
BraTS20_Training_164,2.5480661392211914,0.31215909123420715,0.5973323583602905,3.413604736328125,2.6019279956817627,-0.8209399256162934,0.33806352492238156,2.0977046489715576,2.380561590194702,2.774101972579956,2.897083282470703,1.8605396821894828,0.023916522040963173,0.6503459296978287,0.9216740118747312,13188.0,2.9920666217803955,0.9305892586708069,0.582976222038269,7.031342506408691,2.5644609928131104,1.093657900839743,0.38166156933154305,2.2399075031280518,2.393643379211426,3.555203437805176,4.469078063964844,3.3998915188867613,0.05160090699791908,0.6471011416941631,0.9154290669667112,13188.0,2.729079246520996,1.1486750841140747,0.8996069431304932,6.307615756988525,2.2109134197235107,1.2821130217890757,0.6318840573053848,1.7587388753890991,1.8943912982940674,3.296132802963257,4.661700248718262,2.387464195796383,0.02530638687312603,0.6249224123837221,0.9725196966527029,13188.0,3.7017064094543457,0.8928965330123901,0.7298604249954224,6.628538608551025,3.356279134750366,0.5457829950630568,-1.1037502333808178,2.7534945011138916,2.947246551513672,4.561848163604736,5.056993007659912,2.580685815662946,0.02002537250518799,0.5959946086204293,0.9416363275997606,13188.0
BraTS20_Training_165,2.2907989025115967,0.21962383389472961,1.0830940008163452,3.654623031616211,2.291269302368164,-0.05682120442897296,0.574113416534098,2.0252490043640137,2.1471750736236572,2.435363531112671,2.568373680114746,2.0883568267399824,0.026420241221785545,0.6267160621941419,0.8520861065912902,4212.0,2.4620625972747803,0.670073390007019,1.2385965585708618,6.713501930236816,2.228991985321045,2.0387200430083845,4.211082342841484,1.9516812562942505,2.070528745651245,2.514225721359253,3.480851650238037,2.5785625956805234,0.06714814156293869,0.7090073155390975,0.9110649927700268,4212.0,3.288184881210327,0.6794293522834778,0.64174884557724,7.237478733062744,3.2834713459014893,0.591685489725224,1.4791761814631474,2.417192220687866,2.786004066467285,3.738053560256958,4.08113431930542,2.49631325543578,0.01993388496339321,0.6114085257262247,0.8785293127963133,4212.0,4.219421863555908,0.8365226984024048,0.7514703273773193,6.9228129386901855,4.18740701675415,-0.023364130946247882,-0.7847832706203484,3.136610746383667,3.57027268409729,4.9046173095703125,5.37163782119751,4.109593901655899,0.010856247507035732,0.5478653456137293,0.8847405915309561,4212.0
BraTS20_Training_166,2.112677812576294,0.33624267578125,0.8812558650970459,3.129688262939453,2.156036615371704,-0.8464074884176337,0.941029574209761,1.7043427228927612,1.9352085590362549,2.3467519283294678,2.497316598892212,2.977407869326271,0.016672862693667412,0.6337414864011574,0.9310029665074062,11908.0,2.3929662704467773,0.667264461517334,0.8139410614967346,6.453060626983643,2.2348217964172363,1.7832801045606248,3.989290863229937,1.8722010850906372,2.0646121501922607,2.442033529281616,3.3152830600738525,1.840020986196123,0.06714069843292236,0.7333239583368201,0.9320864768912993,11908.0,3.1704792976379395,0.8280249238014221,1.172724723815918,5.6278510093688965,3.0037002563476562,0.7186089756073896,0.021926464493013054,2.2253503799438477,2.5366902351379395,3.6930959224700928,4.323188781738281,3.388712004916215,0.010560112074017525,0.5946858331031214,0.9490969320268682,11908.0,3.6273324489593506,0.914875864982605,0.5394864082336426,5.964572906494141,3.5331614017486572,-0.1304989968527295,0.02355915731818481,2.621382236480713,3.0468790531158447,4.292977809906006,4.931222915649414,3.361931492140684,0.011012433096766472,0.5780625823131071,0.9388307825540173,11908.0
BraTS20_Training_167,2.466916799545288,0.2569214999675751,0.7716845870018005,4.624630451202393,2.4588441848754883,-0.034303170895049244,0.42502880904581364,2.1477365493774414,2.2913246154785156,2.650294780731201,2.8058485984802246,1.5047172157428577,0.04452008754014969,0.7054033651824009,0.8280832699005851,8969.0,2.702481269836426,0.45485252141952515,0.5200018882751465,5.785339832305908,2.597723960876465,1.1749530445009824,2.234790811356998,2.251436948776245,2.4023826122283936,2.908494472503662,3.308056354522705,1.6524985170417494,0.04855329170823097,0.7134835367983164,0.8862895557715077,8969.0,2.9253957271575928,0.5344627499580383,0.8844139575958252,6.530608654022217,2.86110782623291,0.9868150266587248,1.7599535582623025,2.3248770236968994,2.55619215965271,3.208080530166626,3.5971107482910156,2.5613485512367333,0.026372458785772324,0.6313773502170095,0.8524974057525795,8969.0,3.665275812149048,0.5551066398620605,1.3126561641693115,6.111013412475586,3.6037638187408447,0.7385942728397813,0.7224602863286629,3.0201797485351562,3.2363219261169434,3.9928197860717773,4.40349006652832,3.3586816739589267,0.01598096266388893,0.5688571433326289,0.8697394402612545,8969.0
BraTS20_Training_168,2.392890691757202,0.446858286857605,0.8922409415245056,3.906846523284912,2.4014954566955566,0.0341744670612651,-0.668904907312426,1.779578447341919,2.0541067123413086,2.7163569927215576,2.9856808185577393,3.3579267481927673,0.012969841249287128,0.6222639373770312,0.9207649362989397,27014.0,2.9322829246520996,0.6332985162734985,0.8104146122932434,7.428816318511963,2.7484779357910156,1.270271369179318,1.9436106367263326,2.282433271408081,2.506930351257324,3.2486233711242676,3.8340208530426025,2.399958384723959,0.04577955603599548,0.6858830153344364,0.8648018114733358,27014.0,3.1792709827423096,1.1005189418792725,0.913326621055603,5.986746788024902,2.7372539043426514,0.6781859050454319,-0.9021320031781168,2.040121078491211,2.2791380882263184,4.077456474304199,4.987997055053711,2.5155193093601156,0.015366820618510246,0.6318301076140446,0.9722468253148593,27014.0,3.405667304992676,0.5173262357711792,0.5141408443450928,5.742927551269531,3.3491032123565674,0.4085429055880626,-0.08600122208915328,2.810655117034912,2.992300271987915,3.7578048706054688,4.127582550048828,1.830477966993385,0.02411526069045067,0.6468303941958715,0.9037209851759089,27014.0
BraTS20_Training_169,2.14438796043396,0.3287871181964874,1.0853439569473267,3.2000932693481445,2.0578341484069824,0.8564556339493704,0.1313772500752437,1.8036718368530273,1.9116172790527344,2.32279109954834,2.6672353744506836,4.995446376988184,0.014021353796124458,0.558742605386451,0.8928274740307377,9905.0,3.088139772415161,1.0531036853790283,1.2569853067398071,6.390201091766357,2.79194712638855,0.4981138301658162,-0.8862689111657298,1.8679380416870117,2.180236339569092,3.982774496078491,4.609645366668701,9.356830406230074,0.009438627399504185,0.5284469386764655,0.8845978577713098,9905.0,3.0318105220794678,0.7767643928527832,1.179895043373108,5.676449775695801,2.939242362976074,0.7069411605862279,0.17637039859028913,2.1136715412139893,2.4623348712921143,3.42616868019104,4.169582843780518,3.2101111515603407,0.011322777718305588,0.5805754597620102,0.9441629650952391,9905.0,3.7801918983459473,0.9660037159919739,-0.03663792088627815,7.256746768951416,3.6370670795440674,0.26412616975862907,0.02776624576679465,2.703906536102295,3.12628436088562,4.417974948883057,5.169414520263672,1.9032448876841954,0.018968086689710617,0.6451035994950625,0.9438464867618424,9905.0
BraTS20_Training_170,2.16884708404541,0.31031909584999084,0.9147937297821045,3.1829674243927,2.176723003387451,-0.035374747350149685,-0.5551083202971943,1.7725757360458374,1.921038031578064,2.4076642990112305,2.572622537612915,2.514740946406164,0.018164779990911484,0.6736779108241767,0.9303809591519482,11978.0,2.2530078887939453,0.48056668043136597,1.1307770013809204,6.018504619598389,2.1949217319488525,1.5106526779186022,4.021405697224205,1.7325692176818848,1.9307202100753784,2.451784372329712,2.7746973037719727,2.7043201607211813,0.04509996995329857,0.7314204728759339,0.8556339735395475,11978.0,3.1493444442749023,0.7101655006408691,1.427049994468689,5.19784688949585,3.1118741035461426,0.20411503625502392,-0.8029595499427384,2.2366409301757812,2.5721468925476074,3.6807758808135986,4.132979869842529,4.308417959869985,0.0081514036282897,0.5632816102406837,0.9370572825186824,11978.0,3.869474172592163,0.8180873990058899,1.7452988624572754,6.241772174835205,3.901142120361328,0.05932629243471816,-0.8252521113177198,2.761625051498413,3.192793607711792,4.486299514770508,4.917468547821045,4.259188053509206,0.008435118943452835,0.5544713376721824,0.9332820892945034,11978.0
BraTS20_Training_171,2.397174835205078,0.42960038781166077,1.004550814628601,4.103727340698242,2.379319667816162,0.23957885661894213,-0.29967994416060906,1.8441587686538696,2.093900442123413,2.6599819660186768,3.0048635005950928,1.8105916325821454,0.021414661779999733,0.7066115393796351,0.951285129656139,53224.0,2.0227420330047607,0.8255600929260254,0.05985313653945923,7.767597675323486,1.8142073154449463,1.1474668589370036,2.081217749420574,1.1404470205307007,1.4515548944473267,2.524785280227661,3.113865375518799,2.3219949082154017,0.034501899033784866,0.6950775814909593,0.8954305608118177,53224.0,3.209962844848633,0.8612654805183411,0.42903196811676025,5.872189521789551,3.1468751430511475,0.5008465603408,-0.3748715493980832,2.1680779457092285,2.5043060779571533,3.714726686477661,4.514202117919922,2.555077712836919,0.016433868557214737,0.6845123199170118,0.9470587032700316,53224.0,3.041078567504883,0.2908254563808441,1.3306338787078857,4.239992141723633,3.0440967082977295,-0.0166238472649515,0.3732022259156187,2.671604871749878,2.8558902740478516,3.2283823490142822,3.4048259258270264,2.347996146960668,0.02450835518538952,0.6541470769488921,0.878929171611679,53224.0
BraTS20_Training_172,2.1616358757019043,0.2705576419830322,1.0394227504730225,2.9604506492614746,2.175096035003662,-0.2363367688834987,-0.40804788893761446,1.7973014116287231,1.971315860748291,2.369717597961426,2.504807710647583,2.9972242402727716,0.01312834583222866,0.605045800512991,0.9216737772879788,3169.0,2.319255828857422,0.6832406520843506,1.1245592832565308,5.511031150817871,2.1202447414398193,1.156537333771262,0.9704916085110407,1.6237660646438599,1.8310868740081787,2.600356101989746,3.3723533153533936,4.098686189652653,0.025255659595131874,0.6576288047839544,0.9124101826447774,3169.0,2.6728570461273193,0.5337343215942383,1.2558518648147583,4.472642421722412,2.647033452987671,0.21451265641264614,-0.4627418053690242,1.9844050407409668,2.2717695236206055,3.0493435859680176,3.399251937866211,6.355222539772512,0.008045637048780918,0.5213045225067101,0.8802739593975535,3169.0,3.173032283782959,0.44798967242240906,1.8520104885101318,6.208043575286865,3.170593500137329,-0.17367507559928566,-0.3871397212444694,2.5866496562957764,2.8597848415374756,3.5426223278045654,3.7498281002044678,2.7890924609673675,0.01808628812432289,0.5976196496056192,0.8641733834138836,3169.0
BraTS20_Training_173,2.2606654167175293,0.3726295530796051,0.485993355512619,3.461855411529541,2.2992427349090576,-0.48027799213378974,0.08963225596616464,1.7004132270812988,2.0615394115448,2.504185438156128,2.7167470455169678,3.4224249859262272,0.019482901319861412,0.6406949951257914,0.8869955556519212,25826.0,2.268848419189453,0.5188246369361877,0.7915807962417603,5.8525567054748535,2.2052228450775146,1.767934564696534,6.04909214841248,1.7660330533981323,1.9976370334625244,2.438542366027832,2.740485429763794,1.9710583235437298,0.05594424530863762,0.7512704205983596,0.903292937141871,25826.0,2.872406482696533,0.6654449701309204,1.2737832069396973,4.896272659301758,2.8105382919311523,0.488815467931952,-0.28115359608752444,2.0431272983551025,2.371741533279419,3.268665313720703,3.842773914337158,4.884754629822055,0.009399697184562683,0.5861792736903482,0.9248999602878083,25826.0,2.945430040359497,0.6369650959968567,1.013306736946106,4.384416103363037,2.974433660507202,-0.3838703572483385,-0.5592487750469757,2.061495304107666,2.5078208446502686,3.4850027561187744,3.725071668624878,3.563506375550787,0.009947256185114384,0.5985535622741456,0.9481577616493991,25826.0
BraTS20_Training_174,2.4695231914520264,0.28074565529823303,1.5849230289459229,5.315395832061768,2.4496021270751953,1.4103703486553982,6.89302640059071,2.1654932498931885,2.3013713359832764,2.610185384750366,2.79547381401062,1.4309780872472402,0.05019673705101013,0.7283758515739,0.870310774744586,3277.0,2.8027305603027344,0.9256287217140198,1.2897757291793823,7.775060653686523,2.455871105194092,1.8794664491030248,3.1067504707927807,2.0881025791168213,2.2495620250701904,2.913339376449585,4.258834362030029,1.8742949999050325,0.06614295393228531,0.7351440563686658,0.952301768652423,3277.0,3.63993239402771,0.7983983755111694,1.2013787031173706,6.450167655944824,3.6775832176208496,-0.0166483385276551,-0.7681724355666222,2.539867639541626,2.9987781047821045,4.251221179962158,4.681449890136719,4.077041623728292,0.010711589828133583,0.5717553579106573,0.9086139522841062,3277.0,4.966629505157471,1.0894461870193481,1.3513530492782593,8.625419616699219,4.97808313369751,-0.09441068582662547,-0.9690093988038169,3.4738142490386963,4.092007160186768,5.884765625,6.441138744354248,3.4069504197013885,0.012093739584088326,0.589714390300971,0.9214193510816292,3277.0
BraTS20_Training_175,2.4384255409240723,0.3846169710159302,0.7701156139373779,4.154059886932373,2.4324042797088623,-0.07201878445056403,-0.372057490587431,1.9277808666229248,2.185039758682251,2.719346761703491,2.9568164348602295,2.318643950497062,0.02063322439789772,0.6575007450489272,0.9077737981977052,16013.0,2.887352466583252,0.6207494139671326,0.6986424326896667,5.961235046386719,2.849046468734741,0.1702755958394128,0.12270584674036611,2.0868780612945557,2.504256010055542,3.284571409225464,3.7110228538513184,2.2541513156029396,0.018216531723737717,0.6119896224178215,0.9161862316849075,16013.0,3.369525671005249,1.0327308177947998,0.05281396955251694,7.879904747009277,3.148927688598633,0.991302529215742,0.8620603530782955,2.2880923748016357,2.6425540447235107,3.872318744659424,4.877832412719727,2.060989467652689,0.018691694363951683,0.6114637483173812,0.9387321365798137,16013.0,3.634599447250366,0.5977697372436523,-0.006182235665619373,6.39493465423584,3.614496946334839,0.4329742809040571,1.0822333478360102,2.9270262718200684,3.2325687408447266,3.9811482429504395,4.363076686859131,2.211411558691907,0.024635689333081245,0.6230452215946001,0.8697702641624613,16013.0
BraTS20_Training_176,1.928889274597168,0.5754836201667786,0.10585081577301025,3.6057188510894775,1.8795307874679565,0.20269158913444016,-0.6456243627536891,1.1933201551437378,1.4976565837860107,2.358327627182007,2.726632595062256,1.7044997114353464,0.017602259293198586,0.7151079487094334,0.9672861108025337,42876.0,1.9412094354629517,0.6039979457855225,0.062276896089315414,5.354838848114014,1.9238109588623047,0.2589295350630006,0.10859547009482018,1.1381683349609375,1.5027711391448975,2.386059045791626,2.6825788021087646,1.3939027363667265,0.024508990347385406,0.7030972853966073,0.9446962486528772,42876.0,2.98814058303833,0.41817429661750793,1.4743201732635498,5.062802314758301,3.0247836112976074,-0.24371655925024224,-0.11003384794639803,2.3952579498291016,2.7109549045562744,3.2919116020202637,3.4880545139312744,2.487354849872645,0.020900093019008636,0.6458210099776823,0.9052892982478019,42876.0,3.075613498687744,0.3816291391849518,1.4836204051971436,4.197334289550781,3.0392770767211914,0.19360768064853845,-0.5667718703103444,2.6262366771698,2.7767841815948486,3.3558125495910645,3.626025915145874,2.4624141324529774,0.015325987711548805,0.6428990621252519,0.9355859797814121,42876.0
BraTS20_Training_177,2.3535943031311035,0.22395725548267365,1.5085058212280273,3.0563392639160156,2.3377022743225098,-0.037507341504955966,-0.19621729164701485,2.0751233100891113,2.199502944946289,2.5035414695739746,2.6555609703063965,9.4847502493285,0.009511024691164494,0.49412952316701797,0.7647479952093436,204.0,2.3735084533691406,0.18279686570167542,1.4146044254302979,3.221536159515381,2.374859571456909,-0.1719087278119011,1.7340548155439741,2.1580276489257812,2.271606206893921,2.4781126976013184,2.591691255569458,6.076055883284425,0.01658683270215988,0.5172357559524523,0.6956923021801653,204.0,2.5330536365509033,0.4706484079360962,1.368823766708374,4.63057804107666,2.507472515106201,0.28204720184878757,-0.40579465389658065,1.914426326751709,2.163505792617798,2.8870222568511963,3.1586373329162556,7.9232492103401455,0.008433712646365166,0.4928842261186637,0.8028915591085286,204.0,3.294304847717285,0.46055421233177185,1.2426557540893555,4.769822120666504,3.215895652770996,0.4023852597081169,-0.3683771045295119,2.771916627883911,2.919909715652466,3.610543727874756,3.9558606147766113,5.558798588972422,0.01142607256770134,0.49390298427564194,0.830102682507188,204.0
BraTS20_Training_178,2.245023250579834,0.22942472994327545,0.6672744154930115,3.136397123336792,2.2685883045196533,-0.43402769124451884,0.39584872962565854,1.9379944801330566,2.1032912731170654,2.4028918743133545,2.526864767074585,2.4413339094835464,0.027333475649356842,0.6594912549643166,0.8541332664921436,12627.0,2.7727713584899902,0.6738635301589966,1.2343844175338745,5.891526222229004,2.498131513595581,1.0520175601335624,0.46538922392294957,2.131488800048828,2.256303310394287,3.2002131938934326,3.777480363845825,4.356475277282698,0.03321163356304169,0.6307932874517247,0.8922282378345925,12627.0,3.0183920860290527,0.9435029625892639,0.6893684267997742,7.048464775085449,2.753577709197998,1.4946498147769773,2.389924698563262,2.096027135848999,2.379023551940918,3.436098337173462,4.176883220672607,2.3560220151221074,0.020302029326558113,0.6275218448276966,0.9445030358197043,12627.0,4.1247687339782715,1.2135499715805054,0.005719663109630346,8.831954002380371,3.721036195755005,0.7112480201362409,-0.4859144429848121,2.8535003662109375,3.155251979827881,5.07891845703125,5.9275946617126465,1.84865098143473,0.021300017833709717,0.6393144820172535,0.9492977178209039,12627.0
BraTS20_Training_179,3.0816540718078613,0.994251549243927,0.0852559357881546,13.101973533630371,2.779170513153076,1.908615698988112,4.9581154690036415,2.24503231048584,2.5004897117614746,3.3133089542388916,4.497702598571777,0.6474004937472273,0.12108588963747025,0.834075531993048,0.9428804374748362,1665.0,3.4138290882110596,1.0710906982421875,0.2844197154045105,15.83574390411377,3.0675454139709473,1.1410772525333386,2.6681316043230527,2.3676950931549072,2.5304508209228516,4.1417341232299805,5.020615577697754,1.1507013375330644,0.11851505935192108,0.8059918726767424,0.8745660383541723,1665.0,3.8808748722076416,1.3173234462738037,-0.21242082118988037,9.725963592529297,3.7164828777313232,0.3921792390887391,-0.45831290919476597,2.3036258220672607,2.7971580028533936,4.839026927947998,5.748674392700195,2.775796792532674,0.016287874430418015,0.6234050159330342,0.9182802109081286,1665.0,5.472903251647949,2.1335015296936035,-0.0692942813038826,16.309391021728516,5.187577247619629,0.6581895136761817,0.22237777195815722,2.9710605144500732,3.736052989959717,6.933329105377197,8.326007843017578,2.1417493793560425,0.01886816695332527,0.6429657809436607,0.9346577701661665,1665.0
BraTS20_Training_180,2.316840171813965,0.35293346643447876,-0.30160340666770935,6.533805847167969,2.319493293762207,-0.3060725296180632,2.360624659438481,1.898061990737915,2.0625228881835938,2.586742401123047,2.761482000350952,0.7623999244265178,0.08761495351791382,0.8183895786094063,0.8559652260743738,15826.0,3.218994140625,1.462935447692871,0.6302489638328552,7.652446746826172,2.4587674140930176,0.8642756605958836,-0.609505949374785,1.8406767845153809,2.1325528621673584,4.416054725646973,5.609313011169434,4.2972906633194725,0.032822541892528534,0.6468126649757566,0.948602421940745,15826.0,2.928910255432129,0.5564960241317749,-0.2340373992919922,4.611604690551758,2.9068477153778076,-0.07125287196830024,1.1474714911479387,2.276604413986206,2.5865602493286133,3.2477991580963135,3.645575761795044,2.7079669499507872,0.02176130749285221,0.6489366824076076,0.8938908435759372,15826.0,4.078126430511475,0.7893410921096802,-0.36257311701774597,7.616085052490234,4.185572624206543,-0.9532059364195706,1.7915348388145933,3.021371364593506,3.6733241081237793,4.620207786560059,4.977229118347168,3.3980027372863333,0.02320125885307789,0.6013852326205349,0.8204762445939402,15826.0
BraTS20_Training_181,2.451545238494873,0.4752492904663086,0.5992549061775208,4.09340763092041,2.425673007965088,0.03510322221089945,0.054304141347771395,1.8718358278274536,2.1456429958343506,2.7585976123809814,3.097744941711426,5.366130383306881,0.011535219848155975,0.5395884781041665,0.8497120779896478,736.0,2.9062979221343994,1.3877005577087402,-0.0725971981883049,7.713891983032227,2.4247541427612305,1.0019295995139572,-0.04760525211116251,1.5949803590774536,1.929566502571106,3.482046127319336,5.307548522949219,5.500381672907679,0.017838187515735626,0.5857317102770077,0.9101477621948216,736.0,2.7901031970977783,0.4910903871059418,1.0963351726531982,4.968783378601074,2.805443048477173,-0.13504040375741633,-0.47469718382931214,2.133270263671875,2.43379807472229,3.1656172275543213,3.42714524269104,4.434603026988043,0.013039655983448029,0.5777584008502442,0.8571954125762095,736.0,3.780806541442871,0.45022621750831604,0.994855523109436,5.208437919616699,3.8208529949188232,-0.6100028577054872,0.7031448164069336,3.2058427333831787,3.505723714828491,4.105485916137695,4.308794975280762,4.1988326001373935,0.01749926619231701,0.5725554568907225,0.8098284413478571,736.0
